Date,Temperature (°C),Humidity (%),Precipitation (mm)
2024-03-21,27.856731371293037,30,7.009962100706655
2024-06-11,1.476395083470809,94,3.66471545983007
2024-07-28,-0.27176933482710197,75,5.044054514827049
2025-02-28,16.921606973981437,57,6.831763502891426
2024-09-15,8.525433224240246,25,5.6913771422264725
2025-01-14,-4.5352612370221665,27,9.036962294938121
2024-03-27,39.2905949264876,92,7.900178771335655
2024-11-23,20.129987385229445,36,6.08800665979606
2024-07-07,5.292271681467561,79,1.3157158229005683
2024-04-18,36.25833702655201,89,3.084711892455428
2025-02-10,9.769382119926753,70,6.50367199241119
2024-09-10,35.49014219338575,36,5.719642068725982
2024-12-14,1.8129499103767124,97,8.034066183727022
2024-06-26,29.92492804935354,80,6.969915003216581
2024-06-04,19.421752086707322,44,7.145208111013393
2024-12-24,16.266590512589428,30,8.30267239853012
2024-10-13,39.48393816277468,47,8.114265237108553
2024-12-30,4.479776559440676,96,0.8654770035078307
2025-03-12,-5.432189367827308,49,6.518010118053547
2025-02-28,-7.53269538682085,21,1.0624328538455485
2024-06-02,39.127630311343246,50,8.302064712399435
2025-01-31,20.165877292080623,39,4.45830800173746
2024-08-02,35.032791541217776,35,8.64457042376835
2024-11-29,27.749211209889353,72,5.125266333413546
2024-11-27,20.029774613877574,75,6.793438438997146
2024-08-22,-4.940435525654704,59,9.101799201037219
2024-06-13,22.95814996276038,98,3.1681448694505745
2024-06-05,19.8158883759356,94,2.6961303473548925
2024-04-24,15.34427098528817,97,4.713342018432365
2024-10-04,-0.8778302181265651,36,7.537438473698577
2024-08-10,4.880097324822033,78,1.1044238506746296
2024-05-13,28.81283245689646,55,2.1362641110895386
2024-05-31,27.83898046351515,94,6.764420505793536
2024-04-29,17.79249818570107,29,1.9524064556193876
2024-11-03,39.66778833938421,100,1.312117315589244
2024-12-12,7.573268154663406,33,3.312389706419511
2024-11-08,22.304882982254867,58,7.652010847199641
2024-06-29,29.876162028935155,96,7.454531765910787
2024-12-18,0.7823751404637562,81,7.171218874708265
2024-09-16,36.08885722570311,22,1.1453967008126542
2025-02-17,-3.571834159859046,77,8.95562668756583
2024-09-19,-3.130916575153017,94,5.048518943866003
2024-09-28,37.02617731099441,64,4.76559904888226
2024-07-30,23.97186067236668,27,7.375989420465473
2025-03-13,2.4368837806881842,44,2.756784914507694
2024-10-01,14.210345817592831,75,6.060641783905657
2025-01-05,12.220875598610345,35,5.821152706837286
2024-10-18,23.237331532084255,92,7.105028932084493
2024-05-08,13.828193821001637,55,8.753492179883427
2024-11-03,25.216536450297916,48,6.927029984450587
2025-03-16,13.823816413507721,92,7.41390843748025
2024-06-04,-6.995160417872389,34,0.46380470293017395
2024-08-05,-8.576955175947024,66,3.49443833877199
2024-10-11,22.45744092300002,56,1.8280351486229252
2024-05-31,27.917028723337367,61,4.848991308636061
2025-03-18,-8.186372881311273,20,2.4424708227290006
2024-09-14,5.853554674036129,95,5.372235423057959
2024-05-19,30.082947005766847,27,8.22191379923792
2025-01-15,3.60738300857145,53,9.399087399526437
2024-08-17,35.621318908616445,58,3.887118043683383
2024-04-11,24.597357656335817,99,6.770693080195041
2024-04-16,19.82301425002303,42,7.695562077053352
2025-03-14,24.223038958312543,40,5.565848871000676
2024-09-01,22.60551422803219,41,6.955712808131603
2024-09-05,-1.6729357850978595,35,8.772535968190335
2025-03-10,14.34058406567831,92,8.923737948013857
2025-01-15,-8.19608057977412,98,7.189572362026967
2024-10-23,24.952332478135247,64,9.443276596110634
2024-04-28,38.31030220723926,20,3.3805999894165906
2024-06-11,3.079384349694923,48,6.550252567607356
2025-02-01,16.193456667393423,85,8.652564332394398
2024-07-21,24.774579898787735,70,3.8781995379853362
2025-03-09,38.70084428008653,92,9.102273944124882
2025-01-04,24.246876168385505,63,0.8353316507243846
2024-06-15,8.977051957421121,37,7.749569031399867
2025-02-22,11.006774760889147,82,0.936275010422496
2024-04-16,32.9810632308479,30,6.948444063956875
2024-10-16,9.983825307512387,62,6.9892788205783285
2024-09-04,36.2756682847098,89,4.449601366117233
2025-02-22,-9.884373967980562,41,6.5396665280098
2024-07-31,14.103509827616264,70,9.050748343708438
2024-04-21,22.06329618538944,59,4.614890367344502
2024-11-11,4.930660761089154,35,9.22777677886652
2024-09-23,38.40883909991581,24,5.374993010332344
2024-12-22,1.6392802556543664,88,9.3179415841548
2024-12-11,6.639983663715153,68,4.198340899035642
2025-01-22,16.636828282423252,86,8.899887623048622
2024-10-05,9.056090712900403,30,8.855237220100383
2024-08-11,13.70765561426466,26,9.809686696934515
2024-10-12,1.6106608086629528,62,6.596385896955233
2024-09-05,-3.1489154004175255,50,9.078127225020616
2025-01-28,12.8538201716024,86,3.0996786643726404
2024-04-22,-5.229461991964009,98,4.136156013013263
2024-06-29,14.2926912443927,25,3.273062235132339
2024-12-12,30.29647005149495,39,6.941739870650205
2024-09-06,29.43646230494258,33,7.6644376255652835
2024-10-15,29.0360664898938,56,0.9056573513416855
2024-05-02,31.27695963725288,43,9.766109915174873
2024-10-20,5.212204137596096,51,7.830482985935068
2025-01-12,21.286414282943724,34,2.638107391641439
2024-09-30,19.916280651761795,70,8.436555526866583
2024-06-25,24.702785273907303,32,6.404154288209195
2024-05-18,33.44813826762621,62,5.049993207034781
2024-04-03,-4.059150147382947,45,1.6718585773037264
2024-10-23,36.45401877664804,51,4.205394171020148
2024-08-30,8.505226091937043,67,1.3740098499609887
2024-12-03,-1.9177219611343297,57,8.228399123363339
2024-09-17,25.99039403862215,82,7.0781913084756
2024-08-23,6.090461152061174,80,1.3943469646643836
2025-02-22,15.26073263001259,85,4.7319431029829
2024-04-15,7.497536094321418,71,8.323368754990792
2024-05-11,32.85931349451212,34,1.7920237238850545
2024-09-01,-3.839973556750217,23,7.028130876292481
2024-03-31,28.404307690248338,40,5.119024732438506
2024-08-10,-1.275442061649315,51,6.1645589760108175
2024-09-23,14.386051543564598,51,6.9485067193721095
2024-07-02,32.06447393205637,88,9.313371399955019
2024-08-09,35.853469900497636,27,7.054298858385064
2024-07-29,21.007130469382272,98,8.717973743750562
